split,seed,fold,phase,train_end_idx,val_start_idx,val_end_idx,test_start_idx,test_end_idx,n_test_samples,validation_relative_total_return,policy_total_return,policy_relative_total_return,static_hold_total_return,delta_total_return_vs_static_hold,mean_spy_weight,mean_turnover,test_worst_daily_relative_return,test_max_relative_drawdown,active,signal_scale,signal_scale_state_slope,signal_bias,validation_signal_abs_p95,validation_proposed_step_p95,validation_proposed_steps_over_band,validation_gate_suppressed_step_count,validation_gate_suppression_rate,test_signal_abs_p95,test_proposed_step_p95,test_proposed_steps_over_band,test_executed_step_count,test_gate_suppressed_step_count,test_gate_suppression_rate
chrono,5,fold_04,test,3023,3024,3721,3722,4186,465,0.0049791777895786815,0.3514488633952979,0.005323464189453064,0.34429257003854996,0.007156293356747945,1.0024989214637894,0.00020408821398454515,-0.0012068903961929278,0.0022402489643005286,1,0.1866666666666667,0.0,0.10801368754853613,0.1903626750278683,0.02970439116895872,0,696,0.9985652797704447,0.1916953129548302,0.034670704845165476,0,2,462,0.9956896551724138
chrono,5,fold_05,test,3488,3489,4186,4187,4651,465,0.017921902390192646,0.38495000864635576,0.016709055363048897,0.36218911530380193,0.022760893342553823,1.0261922573098623,0.00010191539809285006,-0.002171776101223988,0.0044810739544842715,1,0.2,0.0,0.12890396833829754,0.21616429106987164,0.03378887169358739,1,696,0.9985652797704447,0.16189918778101828,0.029909120744354298,0,1,463,0.9978448275862069
