candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,breach_reason,failed_gate_checks,error
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,30,2.5747638843975905e-05,-0.0003568554050368988,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,35,2.1360386649460494e-05,-0.0004016565279546136,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,40,1.697320655664747e-05,-0.0004464558942223251,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,30,2.5747638843975905e-05,-0.00041818382858586635,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,35,2.1360386649460494e-05,-0.0004398615468910738,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,40,1.697320655664747e-05,-0.0004535250773478994,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,30,2.5747638843975905e-05,-0.0005225394875777334,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,35,2.1360386649460494e-05,-0.0005379510647060881,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,40,1.697320655664747e-05,-0.0005652099116332909,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,30,2.5747638843975905e-05,-0.0005968925797887159,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,35,2.1360386649460494e-05,-0.0006134803270769817,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,40,1.697320655664747e-05,-0.0006258267538001739,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,30,2.5747638843975905e-05,-0.0004926253223463018,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,35,2.1360386649460494e-05,-0.0005049930767949296,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,40,1.697320655664747e-05,-0.0005266229010913003,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,30,2.5747638843975905e-05,-0.000472311844000961,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,35,2.1360386649460494e-05,-0.0005058322450099184,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,40,1.697320655664747e-05,-0.0005388386116971399,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,30,2.5747638843975905e-05,-0.0006055253914149294,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,35,2.1360386649460494e-05,-0.0006271432151604306,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,40,1.697320655664747e-05,-0.0006487606885947517,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,30,2.5747638843975905e-05,-0.0005583789440787801,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,35,2.1360386649460494e-05,-0.0005810888591296248,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,40,1.697320655664747e-05,-0.0006028554312962175,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,30,2.5747638843975905e-05,-0.00048145046275797633,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,35,2.1360386649460494e-05,-0.0004982632359119277,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,40,1.697320655664747e-05,-0.0005150758168776248,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,30,2.5747638843975905e-05,-0.0005560672868661299,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,35,2.1360386649460494e-05,-0.000578031492854214,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,40,1.697320655664747e-05,-0.0005997348640597033,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,30,2.5747638843975905e-05,-0.00043384155051562345,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,35,2.1360386649460494e-05,-0.0004452110864847147,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1011,40,1.697320655664747e-05,-0.00045882342529569576,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,30,2.5747638843975905e-05,-0.00053502678176785,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,35,2.1360386649460494e-05,-0.0005607151874033212,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1012,40,1.697320655664747e-05,-0.0005671871017014773,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1013,30,2.5747638843975905e-05,-0.0003597920094271012,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1013,35,2.1360386649460494e-05,-0.0003927600908696538,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1013,40,1.697320655664747e-05,-0.0004257272462329653,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1014,30,2.5747638843975905e-05,-0.0004890599480309677,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1014,35,2.1360386649460494e-05,-0.000527963224202116,0.0,True,False,,,
