candidate,scenario,seed,cost,mean_test_relative,robust_min_p05,dead_fold_fraction,gate_passed,breach,breach_reason,failed_gate_checks,error
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,5,7.128207820414901e-05,-0.0004058267528451676,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,10,6.281250774917702e-05,-0.0004257711107406803,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1001,15,3.890982804604093e-05,-0.0002780434374469509,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,5,0.0001785494718417713,-0.0004200420024525253,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,10,0.00012877324215669893,-0.0004178767991988297,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1002,15,5.434307180611775e-05,-0.00040472053145005347,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,5,0.00014587039624336384,-0.00042688954260525214,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,10,6.281250774917702e-05,-0.00044802124289659016,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1003,15,3.890982804604093e-05,-0.00043191862131147785,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,5,0.00014587039624336384,-0.0006429255464795392,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,10,6.281250774917702e-05,-0.0006731074785137292,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1004,15,5.434307180611775e-05,-0.0007032886508485269,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,5,0.00014587039624336384,-0.00047006852527050615,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,10,0.00012877324215669893,-0.00047560125522593254,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1005,15,5.434307180611775e-05,-0.00048068014083232913,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,5,0.00014587039624336384,-0.0005007853512038862,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,10,0.00012877324215669893,-0.000511149056825716,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1006,15,5.434307180611775e-05,-0.0005215126945335213,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,5,7.128207820414901e-05,-0.0005852351717101356,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,10,6.281250774917702e-05,-0.0006098028150119228,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1007,15,5.434307180611775e-05,-0.0006343699754677523,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,5,7.128207820414901e-05,-0.0004438438161397773,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,10,6.281250774917702e-05,-0.0004667516470101163,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1008,15,3.890982804604093e-05,-0.0004896590752335616,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,5,0.0001785494718417713,-0.0005355338857740977,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,10,0.00012877324215669893,-0.000554726556537255,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1009,15,5.434307180611775e-05,-0.0005715943538587953,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,5,0.00014587039624336384,-0.0004462408310859811,0.0,True,False,,,
objw05_ntb005_floor_t15_p3,baseline_b20_s4242,1010,10,0.00012877324215669893,-0.00046820684570033635,0.0,True,False,,,
